TransactionID,AccountID,TransactionAmount,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionGap,IP1,IP2,IP3,IP4,TransactionType_Debit,Balance_after_Transaction,TransactionAmount_x_Duration,LoginFrequency,Cluster_Before_FS,Cluster_After_FS,Predicted_Cluster,Recommended_Limit
-1.695506876311046,1.321210218154637,0.178364100071917,24,-1.4771715592854069,-0.7070694115384979,0,-1.218414953583275,3,0.6628510710023714,6.431744946342571,-1.297863421596905,-0.7443210861991769,-0.8995971498133557,0.3548125057492369,0.4645274309907343,1.577921076918693,True,-1.476227521668822,0.1182288347610443,-1.343506388428506,0,0,0,1000
-1.6941278548581695,-1.337086583273419,-1.2556567481832426,25,-0.1904054644376004,-1.430541472937343,1,-0.4313965480801688,1,-0.2351536375112642,-0.2067936485059296,-0.5489529921482607,-0.9229277916556315,-1.4230419177446496,-1.3665083584134572,-1.2658919845476666,-1.8766490965489984,True,0.7067037560349819,0.295272251800855,-1.083508501306434,0,0,0,1000
-1.6927488334052938,0.9653752132390704,-0.5301879069002794,19,-0.5638199390208853,1.4633467726580365,2,-0.0378873453286157,0,1.1119335175736065,-0.2067936485059296,-0.8740652980492729,-1.5248195394214048,0.5937599822259234,1.4477146417255506,-0.8232265526657501,0.2599123761980878,True,-0.3438773911489935,-0.5895337042946154,-0.6558153537047322,0,0,0,1000
-1.6913698119524176,0.435111284345285,-1.1098509184068155,11,-0.2509591630186737,-0.224754703939268,1,-0.9935525520109588,3,1.9434104844676097,-0.2067936485059296,-1.031986794374229,0.722558756047332,-1.2382967055336047,-1.3665083584134572,0.1560030390730349,-0.7528732569872193,True,0.0778641240325868,-2.156895911027811,1.383970304468172,0,0,0,1000
-1.689990790499542,0.804900603179109,-1.3703331548851432,24,1.1720527536365477,1.428895722115234,2,0.8053466605675694,0,-1.685893511431728,-0.2067936485059296,0.915251203719329,0.1117634648198325,-1.2075058368317635,-0.8337185671250041,-1.4134471285083057,-1.5714260290137003,False,2.2855843586044724,2.310235774320632,8.947459770203656,0,0,0,1000
-1.6886117690466658,0.2816138312444524,-1.0834039749175646,3,-0.3216051446965925,0.1197558014887532,0,-0.8811213512248008,0,1.7098095208507929,-0.2067936485059296,1.1922132392681846,-1.402524389222383,1.1326001845081377,0.9695699572359132,0.6925671989299035,-1.5159309258254643,True,2.275617214185749,-1.8524144312416453,-0.71300012961233,0,0,0,1000
-1.6872327475937898,-1.3161551123960324,0.7338853092084179,27,1.3284831416376537,-1.4649925234801446,0,0.2431906566367793,1,0.7838085591320157,3.1124756489183207,1.16853780856353,0.7693579125096357,0.3012467295584358,-0.8337185671250041,1.6583826866722668,0.3709025825745598,True,0.4346524993551122,0.5752255867788039,1.2997849944241346,0,0,0,1000
-1.685853726140914,0.7490833475060791,1.6377749398963848,20,-1.1542185001863496,1.5322488737436406,2,-1.274630553976354,3,0.5627146920237458,-0.2067936485059296,-1.409222137323897,-1.0730691228035607,0.3166421639093562,0.163554631953382,-0.5549444727373157,1.314319336774572,True,-3.046997077220281,0.921600020908003,-0.9319065025168126,0,0,0,1000
-1.6844747046880375,0.7909462892608515,0.2168601271291883,37,0.0366709052414242,-1.6372477761941553,1,0.0183282550644632,0,-1.058874311958881,-0.2067936485059296,1.9573410299750544,1.070339316556303,-0.3299660788293008,1.1744891077314723,-0.6756714087051112,0.2876599277922058,False,1.740480902845866,-0.2296276179052347,0.9342830736976756,0,0,0,1000
-1.6830956832351618,0.1141620642253623,-0.5498518224469149,39,-1.497356125479098,-1.6372477761941553,1,0.2431906566367793,1,-1.1592575015304638,-0.2067936485059296,0.3525727022563455,0.9668801589424548,-0.8380154124096743,0.2318610154519016,1.5510698547008932,-1.7101637869842905,True,0.9024245247032604,0.6374198499017828,1.034254232363551,0,0,0,1000
-1.6817166617822856,1.063055410666873,-0.9181287158456256,25,-0.4729893911492756,-0.7415204620813,1,-1.049768152404038,3,0.4984746518105413,-0.2067936485059296,-1.2072811591029955,1.3054878432014652,-1.2382967055336047,-1.3665083584134572,0.1560030390730349,-0.7528732569872193,True,-0.28915244325737,-0.4576638919484077,0.7659971164097363,0,0,0,1000
-1.68033764032941,-0.3253988241997492,1.304882927129065,38,0.4807313615026281,0.843227862887598,0,1.7047962668568335,2,0.3928177842655264,-0.2067936485059296,0.122972344728586,-1.1763184728959075,-0.6224793314967885,-0.2736062224371434,-0.6756714087051112,1.411435767353985,True,-1.181910582400479,0.5125812201607536,-0.8501099898135229,0,0,0,1000
-1.6789586188765335,1.5793650256424008,1.5305953904949336,23,-1.3207411712843011,-0.0524994512252573,0,1.1988558633191224,0,-0.3192396785201743,1.4528410002061956,0.8315794147024587,0.9294662979634996,-0.991969755918878,-1.3528470817137532,-1.1988214645655582,0.6761256501098578,True,-0.699015975792475,-0.4886267804060633,1.0758861236845598,0,0,0,1000
-1.6775795974236578,1.0700325676260016,0.5377021913878005,28,-1.5175406916727892,-0.3281078555676744,2,0.5804842589952534,2,1.311592044051897,-0.2067936485059296,-1.160539934705018,-1.5244105888686026,-0.991969755918878,-1.4757985720110882,1.13523263081182,1.286571785180454,True,-1.6982421260928184,0.7052459162935097,-0.6559912879779428,0,0,0,1000
-1.676200575970782,1.1816670789720618,0.5123009856258969,35,1.0206685071838646,-1.22383516968053,0,1.0302090621398854,2,0.1403364078873898,-0.2067936485059296,-0.0319253310737011,0.2437347899134957,-1.6539734330084557,1.4477146417255506,-0.3403188087945684,-1.4049407194489922,True,-0.544226316699598,0.0718944800799077,4.102818436683034,0,0,0,1000
-1.6748215545179057,1.5933193395606584,-1.315358428963452,30,1.3587599909281902,-0.1214015523108616,2,-0.3751809476870898,0,-1.7077935573996443,-0.2067936485059296,1.875359981425952,-1.6658883275843233,-0.0682436948636539,-0.3145900525362552,0.7059813029263252,0.6899994259069169,True,3.190718410389404,2.246360650655101,-0.6002803690197651,0,0,0,1000
-1.6734425330650298,-0.8975256948483072,0.1522512324607617,5,-0.7303426101188368,-0.1903036533964659,2,0.6929154597814113,0,0.0959938744403302,-0.2067936485059296,1.7543230383870754,-0.7151790608695434,-0.8226199780587538,-0.5331704797315179,1.0145056948440243,0.7732420806892708,False,1.6020718059263137,0.0146151856922238,-1.3982514233698369,0,0,0,1000
-1.6720635116121536,-0.9184571657256936,-1.1175112932651583,40,-0.7353887516672596,-1.3960904223945405,0,-1.443277355155591,3,0.110853606478371,-0.2067936485059296,-1.474017848356006,-0.7915265815023969,0.917064103595252,0.0952482484548624,-0.6488432007122678,0.8981060628628018,True,-0.3565065550908477,-0.1238801571387513,-1.2633816092948644,0,0,0,1000
-1.670684490159278,-1.6510586464342127,0.4224098274278792,21,1.651436200736711,-1.533894624565749,1,-0.9935525520109588,3,-1.40697668519828,-0.2067936485059296,-1.219944365459649,0.1960074963397365,-0.5608975940931069,1.0925214475332483,0.8937787588762292,0.8564847354716248,True,-1.6423541928875285,-0.594320778789655,5.101843085033895,0,0,0,1000
-1.6693054687064015,1.0421239397894868,0.8435992478142094,6,-0.2509591630186737,0.050853700403149,1,1.6485806664637546,2,-0.3192396785201743,-0.2067936485059296,0.0673148001186584,0.8545225724693233,1.2865545280173418,0.4641027193468683,-0.9573675926299672,0.1489221698216158,True,-0.7762844476955509,-0.269310352672069,1.1702439645168097,0,0,0,1000
-1.6679264472535258,0.2188194186122936,-0.2765553631131044,3,-1.194587632573732,0.7054236607163894,1,-1.049768152404038,3,-0.5829717049916499,-0.2067936485059296,-0.9721701481163072,1.5119740289333723,-0.0066619574599723,-0.1779772855392159,-0.6086008887230027,0.5790092195304448,True,-0.6956147850032027,0.1612239515586313,0.6613869780334493,0,0,0,1000
-1.66654742580065,1.3072559042363794,1.0289247112783295,28,0.2233781425330667,1.394444671572432,2,-1.443277355155591,3,-0.0729400943822046,-0.2067936485059296,-1.254488302854566,0.9010097381825892,1.117204750157217,0.0952482484548624,-1.668315104440318,0.1627959456186748,True,-2.283413014132895,-0.075049865552824,1.1098657946033998,0,0,0,1000
-1.6651684043477737,0.3164996160400962,1.2651910863101432,10,-0.3115128615997469,-0.9137757147953108,2,-1.049768152404038,3,0.4062277873044279,-0.2067936485059296,-1.464195629426094,1.3618493474487163,-0.3145706444783804,0.2455222921516055,1.6717967906686886,-1.6130473564048773,True,-2.7293867157362373,0.513955775509055,0.7342955580540832,0,0,0,1000
-1.6637893828948978,1.5305249269284995,-1.431945647882656,34,-0.220682313728137,0.1886579025743575,2,-0.2065341465078527,1,0.8659262724603146,-0.2067936485059296,-1.0383310684720386,-0.9416790124258412,0.1626878204001521,-1.6670564458069432,0.1023466230873481,-0.8083683601754553,False,0.3936145794106174,-1.2399593572367984,-1.0619330929094706,0,0,0,1000
-1.6624103614420216,-0.6254165734422857,0.8165356490006637,18,1.5303288035745644,-0.3281078555676744,2,1.3675026644983594,2,0.1695114023874439,-0.2067936485059296,-0.155243989433697,-1.3364800719794472,0.3936193356639582,-1.4348147419119766,1.148646734808242,-0.4753977410460392,False,-0.9717796384343608,0.1384121029614442,-0.7482341830524478,0,0,0,1000
-1.661031339989146,1.6072736534789158,0.8143818393381199,29,1.2225141691207757,-1.1893841191377277,2,0.3556218574229373,1,1.7740007458305995,-0.2067936485059296,0.2051018476530206,-1.2609731961098711,1.0094367097007746,-1.1615892079178982,1.5913121666901584,-0.0730582429313282,True,-0.6092799916850993,1.44471399037672,-0.7930383313371406,0,0,0,1000
-1.6596523185362697,-0.9324114796439508,-0.8570145684234274,41,-0.5486815143756172,0.9810320650588064,1,1.2550714637122016,0,0.4984746518105413,-0.2067936485059296,1.9692850692289556,-0.2647230739551539,1.2403682249645809,0.6280380397433154,1.6852108946651103,-1.8766490965489984,True,2.826299637652383,-0.4272000385914293,-3.7775338689320095,0,0,0,1000
-1.6582732970833938,-1.351040897191676,-0.2446699992552022,36,0.4504545122120915,-0.465912057738883,1,-0.93733695161788,3,0.4592810194835228,-0.2067936485059296,-1.200064735879445,0.6002998433507275,-1.099737796375321,1.2427954912299917,1.3632723987509892,0.3154074793863238,True,-0.9553947366242428,-0.112372286694962,1.665833906993635,0,0,0,1000
-1.6568942756305178,1.1677127650538042,-0.7024390836984469,29,1.4344521141545317,1.5666999242864428,0,0.9739934617468065,2,-0.3192396785201743,-0.2067936485059296,0.0123174520137025,-0.9224974033010992,1.117204750157217,0.0952482484548624,-1.668315104440318,0.1627959456186748,True,0.7147565357121495,0.224246427259898,-1.0840140089532644,0,0,0,1000
-1.6555152541776417,0.8537407018930104,0.4702700422014046,23,-1.6436942303833584,0.0853047509459511,1,-1.105983752797117,3,-0.4402037724726214,-0.2067936485059296,-1.042562577588084,0.2810306885722707,-0.4993158566894253,-0.3555738826353669,1.3901006067438324,-1.3216980646666383,True,-1.5128326197894886,-0.2070146466579171,3.5583289826724345,0,0,0,1000
-1.6541362327247655,0.1420706920618773,-1.0707504666827483,8,0.5513773431805469,1.5666999242864428,1,0.6929154597814113,2,-1.0191957916838013,-0.2067936485059296,-0.2703982865837882,1.5221047505174912,-1.7309506047630576,0.9559086805362094,-0.6756714087051112,0.6345043227186808,False,0.8003521800989604,1.0913043695865237,0.6569849637231076,0,0,0,1000
-1.6527572112718898,1.4258675725415682,0.3761740491912971,9,-0.1853593228891777,0.8776789134304002,1,1.3112870641052805,2,-0.8440511312458903,-0.2067936485059296,0.0575866498375614,-1.1669973819964212,1.301949962368262,-0.7517509069267806,1.13523263081182,-0.3089124314813312,False,-0.3185873993537357,-0.3175101317652615,-0.8569000248991726,0,0,0,1000
-1.651378189819014,-0.7370510847883458,0.7040323337989111,16,-0.9826496875399756,0.4987173574595767,1,0.1869750562437003,1,-1.512971918718622,-0.2067936485059296,0.3193323028642991,-0.2460997182460254,1.117204750157217,-1.011315164221155,-0.7829842406764849,1.522425973730457,True,-0.3847000309346119,-1.0651811509076878,-4.063395169513435,0,0,0,1000
-1.6499991683661377,1.2235300207268345,-0.644921125963563,18,-1.2652336142516505,0.4987173574595767,1,-1.218414953583275,3,-1.0390009501597688,-0.2067936485059296,-1.195558955276845,0.8352315979093587,1.301949962368262,0.518747826145684,0.9608492788583376,1.34206688836869,True,-0.5506378293132821,0.6700736626542498,1.1972725682024132,0,0,0,1000
-1.6486201469132618,1.3002787472772506,1.1536765962161506,16,-0.5587737974724627,1.5322488737436406,0,0.0745438554575422,1,0.5880462384367718,-0.2067936485059296,0.2864830589829801,0.8737181107241233,-1.330669311639127,0.2045384620524938,-0.2330059768231946,0.92585361445692,True,-0.8671935372331705,0.6784151827774458,1.1445337727036915,0,0,0,1000
-1.6472411254603858,-1.7138530590663714,0.2559953964607778,9,-0.3064667200513241,1.2910915199440256,1,1.9296586684291497,2,1.422485627292018,1.4528410002061956,-0.0753303653480905,-0.4718472791365235,-1.638577998657535,0.2455222921516055,-1.2256496725584014,-0.1979222251048592,True,-0.3313257618088684,0.3641497721183784,-2.1193302497431303,0,0,0,1000
-1.6458621040075097,1.2095757068085768,0.5858908876397734,19,0.813776703698531,1.635602025372047,2,0.1869750562437003,1,1.4125364540405965,-0.2067936485059296,0.5615436527010197,1.1738170826173389,-1.6077871299556945,1.3930695349267348,-1.1451650485798712,1.425309543151044,True,-0.0243472349387536,0.8275922368813831,0.8519214191176115,0,0,0,1000
-1.6444830825546335,0.5188371678548301,1.21797374767891,30,0.9752532332480596,-1.6716988267369577,1,0.6366998593883324,1,-0.0887971527059343,-0.2067936485059296,0.939431453325026,-0.3395709278588517,0.1780832547510725,1.3247631514282154,1.148646734808242,1.4946784221363392,False,-0.2785422943538838,-0.1081526008644633,-2.944893724544756,0,0,0,1000
-1.6431040611017578,1.2723701194407355,-1.5954295454167085,5,0.5463312016321241,0.7398747112591916,2,0.2994062570298583,0,0.2127161215072761,-0.2067936485059296,1.8438960742207684,1.1264791517572377,0.6399462852786847,0.4914252727462762,-1.4536894404975704,1.369814439962808,True,3.4393256196374766,-0.3393735850391589,0.8877216321916822,0,0,0,1000
-1.6417250396488818,-0.0602668597528565,-0.0552677654787089,26,-1.2198183403158456,-1.6027967256513531,1,-0.1503185461147737,1,0.9910945602340704,-0.2067936485059296,-0.5837608772473206,-0.9228090675861512,0.4859919417694806,1.6116499621219975,0.5986684709549516,1.231076681992218,False,-0.5284931117686117,-0.0547755817222408,-1.083647900188662,0,0,0,1000
-1.6403460181960057,0.4769742261000576,0.3994503674053994,16,0.415131521373132,-1.533894624565749,1,0.6366998593883324,2,1.402561453377276,-0.2067936485059296,-0.4385179778521241,-0.6692616836327203,-0.3299660788293008,1.1744891077314723,-0.6756714087051112,0.2876599277922058,True,-0.8379683452575235,0.5602536878602039,-1.4941840745916524,0,0,0,1000
-1.6389669967431295,1.4537762003780834,1.0532289047321122,0,-0.2156361721797142,0.4642663069167745,1,-1.105983752797117,3,0.2693247864040974,-0.2067936485059296,-0.8082969556848808,-0.7341142985063811,0.2704558608565949,-1.188911761317306,-1.0915086325941843,-1.7101637869842905,True,-1.861525860416993,0.2836606498015975,-1.362185886112251,0,0,0,1000
-1.6375879752902538,1.460753357337212,-0.6054279350139395,2,-1.0684340938631625,0.2575600036599618,2,0.8615622609606484,1,-1.773869888025952,-0.2067936485059296,-0.2294574115628219,-1.3742508669161435,-1.0381560589716394,0.3001673989504212,0.6523248869406384,0.4818927889510318,False,0.3759705234511176,1.0739503832909605,-0.7276692319001048,0,0,0,1000
-1.6362089538373776,1.000260998034714,-0.12525192674222,16,1.646390059188288,-0.3281078555676744,1,-0.7124745500455638,1,-0.1047360641534968,-0.2067936485059296,-1.1771693326264527,1.2301878366775192,0.1780832547510725,-0.5331704797315179,0.4913556389835778,1.2172029061951588,False,-1.0519174058842329,0.0131183938346222,0.812883926256659,0,0,0,1000
-1.6348299323845017,-0.2207414698128179,-0.4862264893188581,1,-0.7152041854735686,1.428895722115234,0,-0.0378873453286157,1,1.3522922991925097,-0.2067936485059296,-0.173871071756086,0.1205232553065052,-1.1305286650771618,1.3384244281279192,0.9340210708654944,-1.4188144952460513,True,0.3123554175627721,-0.6575203371693009,8.29714703392451,0,0,0,1000
-1.6334509109316258,-1.3649952111099335,-0.4183874081597227,9,0.2889779826625627,0.5676194585451809,2,-0.5438277488663268,1,0.3658165287182165,-0.2067936485059296,0.4982348605245963,-1.6279582182225862,-0.7456428063041518,0.4914252727462762,-1.6549010004438962,-0.5031452926401574,True,0.9166222686843192,-0.1530530293124014,-0.614266416811635,0,0,0,1000
-1.6320718894787498,0.2188194186122936,-1.4048296284298558,4,-0.8161270164420239,0.7054236607163894,0,0.9739934617468065,2,-0.9601914853903032,-0.2067936485059296,0.3773747687198488,-0.0102804169314987,-1.6077871299556945,1.3930695349267348,-1.1451650485798712,1.425309543151044,True,1.7822043971497046,1.348905447642371,-97.2732656651873,0,0,0,1000
-1.6306928680258737,-0.9672972644395949,0.1158381191962697,17,-0.2610514461155192,-0.1214015523108616,2,-1.049768152404038,3,1.91710895314072,-0.2067936485059296,0.5356679698710732,1.0046139546274342,0.5937599822259234,0.163554631953382,1.510827542711628,0.6206305469216218,False,0.4198298506748034,0.2220742954261506,0.9954071370929154,0,0,0,1000
-1.6293138465729975,0.1002077503071048,1.974748335559969,16,-0.5688660805693082,-0.465912057738883,1,-1.387061754762512,3,-1.5989242880013397,-0.2067936485059296,-1.3250181578954352,0.8540743374169038,1.22497279061366,-0.6151381399297413,-1.6951433124331614,0.6483780985157398,True,-3.2997664934554045,-3.1574730764170544,1.1708581315516704,0,0,0,1000
-1.6279348251201218,-0.0811983306302428,0.1069449754274235,29,-1.3409257374779922,0.5676194585451809,0,-0.4313965480801688,1,-1.0390009501597688,-0.2067936485059296,0.570164896995903,1.6535985676213474,0.6553417196296051,0.6143767630436114,0.5852543669585298,0.0518057392422027,True,0.4632199215684795,-0.1111159310839061,0.604741658046006,0,0,0,1000
-1.6265558036672456,-1.6789672742707276,-0.2885383466930632,18,-1.3560641621232603,0.3609131552883682,2,-1.274630553976354,3,0.0509267047203175,-0.2067936485059296,-1.3136325052742086,-0.2172768658731159,-0.8226199780587538,0.341151229049533,-0.0317944168768689,-0.7806208085813373,True,-1.0250941585811453,-0.0146943071825262,-4.602424911755059,0,0,0,1000
