TransactionID,AccountID,TransactionAmount,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionGap,IP1,IP2,IP3,IP4,TransactionType_Debit,Balance_after_Transaction,TransactionAmount_x_Duration,LoginFrequency,Cluster
38,473,1.5305953904949336,23,76,47,0,1.1988558633191224,0,-0.3192396785201743,1.4528410002061956,0.8315794147024587,0.9294662979634996,-0.9919697559188781,-1.3528470817137532,-1.1988214645655582,0.6761256501098578,True,-0.699015975792475,-0.4886267804060633,1.0758861236845598,0
39,400,0.5377021913878005,28,37,39,2,0.5804842589952534,2,1.3115920440518973,-0.20679364850592963,-1.160539934705018,-1.5244105888686026,-0.9919697559188781,-1.4757985720110882,1.1352326308118201,1.2865717851804541,True,-1.6982421260928184,0.7052459162935097,-0.6559912879779428,0
40,416,0.5123009856258969,35,540,13,0,1.0302090621398854,2,0.14033640788738985,-0.20679364850592963,-0.031925331073701144,0.24373478991349573,-1.6539734330084557,1.4477146417255506,-0.3403188087945684,-1.4049407194489922,True,-0.544226316699598,0.07189448007990772,4.102818436683034,0
41,475,-1.3153584289634521,30,607,45,2,-0.3751809476870898,0,-1.7077935573996443,-0.20679364850592963,1.8753599814259518,-1.6658883275843233,-0.06824369486365395,-0.3145900525362552,0.7059813029263252,0.6899994259069169,True,3.1907184103894037,2.246360650655101,-0.6002803690197651,0
42,118,0.15225123246076172,5,193,43,2,0.6929154597814113,0,0.09599387444033028,-0.20679364850592963,1.7543230383870754,-0.7151790608695434,-0.8226199780587538,-0.5331704797315179,1.0145056948440245,0.7732420806892708,False,1.6020718059263137,0.014615185692223899,-1.3982514233698369,0
43,115,-1.1175112932651583,40,192,8,0,-1.443277355155591,3,0.11085360647837106,-0.20679364850592963,-1.474017848356006,-0.7915265815023969,0.9170641035952521,0.09524824845486245,-0.6488432007122678,0.8981060628628018,True,-0.3565065550908477,-0.12388015713875138,-1.2633816092948644,0
44,10,0.42240982742787925,21,665,4,1,-0.9935525520109589,3,-1.40697668519828,-0.20679364850592963,-1.219944365459649,0.19600749633973658,-0.5608975940931069,1.0925214475332485,0.8937787588762292,0.8564847354716248,True,-1.6423541928875283,-0.594320778789655,5.101843085033895,0
45,396,0.8435992478142094,6,288,50,1,1.6485806664637546,2,-0.3192396785201743,-0.20679364850592963,0.06731480011865842,0.8545225724693233,1.2865545280173418,0.4641027193468683,-0.9573675926299672,0.1489221698216158,True,-0.7762844476955509,-0.26931035267206904,1.1702439645168097,0
46,278,-0.27655536311310447,3,101,69,1,-1.0497681524040379,3,-0.5829717049916499,-0.20679364850592963,-0.9721701481163072,1.5119740289333725,-0.006661957459972327,-0.17797728553921596,-0.6086008887230027,0.5790092195304448,True,-0.6956147850032027,0.16122395155863134,0.6613869780334493,0
47,434,1.0289247112783295,28,382,89,2,-1.443277355155591,3,-0.07294009438220465,-0.20679364850592963,-1.254488302854566,0.9010097381825891,1.1172047501572173,0.09524824845486245,-1.668315104440318,0.1627959456186748,True,-2.283413014132895,-0.07504986555282403,1.1098657946033998,0
48,292,1.2651910863101432,10,276,22,2,-1.0497681524040379,3,0.40622778730442793,-0.20679364850592963,-1.464195629426094,1.3618493474487163,-0.3145706444783804,0.24552229215160554,1.6717967906686886,-1.6130473564048773,True,-2.7293867157362373,0.513955775509055,0.7342955580540832,0
49,466,-1.431945647882656,34,294,54,2,-0.20653414650785276,1,0.8659262724603146,-0.20679364850592963,-1.0383310684720386,-0.9416790124258412,0.16268782040015212,-1.6670564458069432,0.10234662308734813,-0.8083683601754553,False,0.3936145794106174,-1.2399593572367984,-1.0619330929094706,0
50,157,0.8165356490006637,18,641,39,2,1.3675026644983594,2,0.16951140238744397,-0.20679364850592963,-0.15524398943369708,-1.3364800719794472,0.3936193356639582,-1.4348147419119766,1.1486467348082419,-0.47539774104603927,False,-0.9717796384343608,0.1384121029614442,-0.7482341830524478,0
51,477,0.8143818393381199,29,580,14,2,0.35562185742293734,1,1.7740007458305995,-0.20679364850592963,0.20510184765302067,-1.2609731961098711,1.0094367097007746,-1.1615892079178982,1.5913121666901584,-0.07305824293132822,True,-0.6092799916850993,1.44471399037672,-0.7930383313371406,0
52,113,-0.8570145684234274,41,229,77,1,1.2550714637122016,0,0.4984746518105413,-0.20679364850592963,1.9692850692289554,-0.2647230739551539,1.2403682249645807,0.6280380397433154,1.6852108946651103,-1.8766490965489986,True,2.826299637652383,-0.4272000385914293,-3.7775338689320095,0
53,53,-0.24466999925520228,36,427,35,1,-0.9373369516178799,3,0.45928101948352285,-0.20679364850592963,-1.200064735879445,0.6002998433507275,-1.099737796375321,1.2427954912299917,1.3632723987509892,0.3154074793863238,True,-0.9553947366242427,-0.11237228669496208,1.665833906993635,0
54,414,-0.7024390836984469,29,622,94,0,0.9739934617468065,2,-0.3192396785201743,-0.20679364850592963,0.012317452013702577,-0.9224974033010992,1.1172047501572173,0.09524824845486245,-1.668315104440318,0.1627959456186748,True,0.7147565357121495,0.224246427259898,-1.0840140089532644,0
55,369,0.4702700422014046,23,12,51,1,-1.105983752797117,3,-0.4402037724726214,-0.20679364850592963,-1.042562577588084,0.2810306885722707,-0.4993158566894253,-0.35557388263536693,1.3901006067438324,-1.3216980646666383,True,-1.5128326197894886,-0.20701464665791716,3.5583289826724345,0
56,267,-1.0707504666827485,8,447,94,1,0.6929154597814113,2,-1.0191957916838013,-0.20679364850592963,-0.2703982865837882,1.5221047505174912,-1.7309506047630576,0.9559086805362094,-0.6756714087051112,0.6345043227186808,False,0.8003521800989604,1.0913043695865237,0.6569849637231076,0
57,451,0.37617404919129716,9,301,74,1,1.3112870641052805,2,-0.8440511312458903,-0.20679364850592963,0.05758664983756147,-1.1669973819964212,1.301949962368262,-0.7517509069267806,1.1352326308118201,-0.3089124314813312,False,-0.3185873993537357,-0.31751013176526155,-0.8569000248991726,0
58,141,0.7040323337989111,16,143,63,1,0.1869750562437003,1,-1.512971918718622,-0.20679364850592963,0.3193323028642991,-0.2460997182460254,1.1172047501572173,-1.011315164221155,-0.7829842406764849,1.522425973730457,True,-0.38470003093461197,-1.0651811509076878,-4.063395169513435,0
59,422,-0.644921125963563,18,87,63,1,-1.218414953583275,3,-1.0390009501597688,-0.20679364850592963,-1.195558955276845,0.8352315979093587,1.301949962368262,0.518747826145684,0.9608492788583377,1.34206688836869,True,-0.5506378293132821,0.6700736626542498,1.1972725682024132,0
60,433,1.1536765962161506,16,227,93,0,0.07454385545754227,1,0.5880462384367718,-0.20679364850592963,0.28648305898298015,0.8737181107241233,-1.330669311639127,0.2045384620524938,-0.23300597682319468,0.9258536144569199,True,-0.8671935372331705,0.6784151827774458,1.1445337727036917,0
61,1,0.25599539646077785,9,277,86,1,1.9296586684291497,2,1.422485627292018,1.4528410002061956,-0.07533036534809054,-0.4718472791365235,-1.638577998657535,0.24552229215160554,-1.2256496725584014,-0.1979222251048592,True,-0.3313257618088684,0.36414977211837846,-2.1193302497431303,0
62,420,0.5858908876397734,19,499,96,2,0.1869750562437003,1,1.4125364540405965,-0.20679364850592963,0.5615436527010197,1.1738170826173389,-1.6077871299556943,1.3930695349267348,-1.1451650485798712,1.4253095431510439,True,-0.02434723493875368,0.8275922368813831,0.8519214191176115,0
63,321,1.2179737476789099,30,531,0,1,0.6366998593883324,1,-0.08879715270593434,-0.20679364850592963,0.9394314533250261,-0.3395709278588517,0.17808325475107253,1.3247631514282154,1.1486467348082419,1.4946784221363392,False,-0.2785422943538838,-0.10815260086446331,-2.944893724544756,0
64,429,-1.5954295454167085,5,446,70,2,0.2994062570298583,0,0.21271612150727617,-0.20679364850592963,1.8438960742207684,1.1264791517572377,0.6399462852786847,0.4914252727462762,-1.4536894404975704,1.369814439962808,True,3.4393256196374766,-0.33937358503915893,0.8877216321916822,0
65,238,-0.05526776547870898,26,96,2,1,-0.15031854611477377,1,0.9910945602340703,-0.20679364850592963,-0.5837608772473206,-0.9228090675861513,0.48599194176948063,1.6116499621219977,0.5986684709549516,1.2310766819922179,False,-0.5284931117686117,-0.054775581722240806,-1.083647900188662,0
66,315,0.39945036740539946,16,420,4,1,0.6366998593883324,2,1.402561453377276,-0.20679364850592963,-0.4385179778521241,-0.6692616836327203,-0.32996607882930085,1.1744891077314723,-0.6756714087051112,0.2876599277922058,True,-0.8379683452575235,0.5602536878602039,-1.4941840745916524,0
67,455,1.0532289047321122,0,295,62,1,-1.105983752797117,3,0.2693247864040974,-0.20679364850592963,-0.8082969556848808,-0.7341142985063811,0.27045586085659495,-1.188911761317306,-1.0915086325941843,-1.7101637869842903,True,-1.861525860416993,0.28366064980159755,-1.3621858861122513,0
68,456,-0.6054279350139395,2,126,56,2,0.8615622609606484,1,-1.773869888025952,-0.20679364850592963,-0.22945741156282198,-1.3742508669161435,-1.0381560589716394,0.3001673989504212,0.6523248869406384,0.4818927889510318,False,0.3759705234511176,1.0739503832909603,-0.7276692319001048,0
69,390,-0.12525192674222,16,664,39,1,-0.7124745500455638,1,-0.1047360641534968,-0.20679364850592963,-1.1771693326264527,1.2301878366775192,0.17808325475107253,-0.5331704797315179,0.49135563898357787,1.2172029061951588,False,-1.0519174058842327,0.013118393834622235,0.812883926256659,0
70,215,-0.4862264893188581,1,196,90,0,-0.03788734532861575,1,1.3522922991925097,-0.20679364850592963,-0.17387107175608604,0.12052325530650525,-1.1305286650771618,1.3384244281279192,0.9340210708654944,-1.4188144952460513,True,0.3123554175627721,-0.6575203371693009,8.29714703392451,0
71,51,-0.41838740815972275,9,395,65,2,-0.5438277488663268,1,0.36581652871821657,-0.20679364850592963,0.49823486052459637,-1.6279582182225862,-0.7456428063041518,0.4914252727462762,-1.6549010004438962,-0.5031452926401574,True,0.9166222686843191,-0.15305302931240142,-0.614266416811635,0
72,278,-1.4048296284298558,4,176,69,0,0.9739934617468065,2,-0.9601914853903032,-0.20679364850592963,0.3773747687198488,-0.01028041693149874,-1.6077871299556943,1.3930695349267348,-1.1451650485798712,1.4253095431510439,True,1.7822043971497046,1.348905447642371,-97.2732656651873,0
73,108,0.11583811919626978,17,286,45,2,-1.0497681524040379,3,1.9171089531407197,-0.20679364850592963,0.5356679698710732,1.0046139546274342,0.5937599822259234,0.16355463195338205,1.510827542711628,0.6206305469216218,False,0.41982985067480344,0.22207429542615068,0.9954071370929154,0
74,261,1.9747483355599695,16,225,35,1,-1.387061754762512,3,-1.5989242880013395,-0.20679364850592963,-1.3250181578954352,0.8540743374169038,1.22497279061366,-0.6151381399297413,-1.6951433124331614,0.6483780985157398,True,-3.2997664934554045,-3.1574730764170544,1.1708581315516704,0
75,235,0.1069449754274235,29,72,65,0,-0.4313965480801688,1,-1.0390009501597688,-0.20679364850592963,0.570164896995903,1.6535985676213474,0.6553417196296051,0.6143767630436114,0.5852543669585298,0.05180573924220279,True,0.4632199215684795,-0.11111593108390613,0.604741658046006,0
76,6,-0.2885383466930632,18,69,59,2,-1.274630553976354,3,0.050926704720317545,-0.20679364850592963,-1.3136325052742086,-0.2172768658731159,-0.8226199780587538,0.341151229049533,-0.031794416876868986,-0.7806208085813373,True,-1.0250941585811453,-0.014694307182526243,-4.602424911755059,0
77,21,-0.8069399808854573,25,351,94,1,-0.03788734532861575,0,-0.6931384774092352,-0.20679364850592963,1.9384846117021446,-1.073428015545216,-0.29917521012746007,-1.2435568681161218,1.6583826866722668,-0.11467957032250523,True,2.745424592587602,0.5593211497115832,-0.9315949264204476,0
78,459,-0.5829047416435554,24,544,44,1,-1.443277355155591,3,-0.5468342158350353,-0.20679364850592963,-1.027901750333475,1.5600852441543607,0.7477143257351275,0.9559086805362094,1.229131358786772,-0.6141354990166293,True,-0.44499700868991965,0.3187522573031775,0.6409905738471293,0
79,13,-0.21496466654734933,39,360,31,2,0.2994062570298583,0,-0.7304391794012987,-0.20679364850592963,1.3138526455859971,0.11218101225759247,0.25506042650567456,-0.49218664963240616,1.0010915908476028,-1.2107078582901663,True,1.5288173121333464,0.15701861463311964,8.914156580153888,0
80,401,-0.15731828853625113,10,471,73,0,-0.3751809476870898,1,-0.12075648392093428,-0.20679364850592963,-1.34663857819171,-0.15128663283048396,-0.4223386849348233,-0.341912605935663,-1.668315104440318,-1.4881833742313462,True,-1.1893202896554589,0.01899720338009671,-6.609973679022022,0
81,440,0.5714783382133398,31,95,80,2,0.7491310601744904,1,-0.49318295251244687,-0.20679364850592963,0.5160434387153048,1.032950810946907,0.27045586085659495,-1.188911761317306,-1.0915086325941843,-1.7101637869842903,False,-0.05543489949803504,-0.28184337413696164,0.9681002159950651,0
82,232,1.6910464366689655,11,201,3,0,1.0302090621398854,2,-0.3706226321335793,-0.20679364850592963,0.07912008874130935,-1.53412691883349,-1.4230419177446496,-0.4238802661338866,0.3706287030157824,-0.6141354990166293,True,-1.6119263479276562,-0.6267400814183621,-0.6518365937702425,0
83,218,0.2378553163708689,10,596,27,2,0.2431906566367793,0,0.8074766543044608,-0.20679364850592963,0.6773785773043268,1.1643124101365387,-1.1921104024808433,-1.5714275089090157,1.510827542711628,0.49576656474809083,True,0.43952326093345795,0.19206261507167827,0.8588759386281353,0
84,138,-0.34044738855428397,36,477,29,2,-0.6000433492594058,0,0.6505043648705744,-0.20679364850592963,-0.9667220175051547,-0.020319837420939128,0.8246914974897296,-0.32825132923595907,0.7193954069227468,1.369814439962808,True,-0.6262746289508707,-0.22146251226335015,-49.21323436834955,0
85,96,2.0745695309284495,2,557,11,2,0.5242686586021743,1,-1.4703801694062202,-0.20679364850592963,0.9772498838788795,0.8073615850894924,0.7939006287878887,-0.1916385622389199,1.3096159827653022,-1.2384554098842842,False,-1.09731964704957,-3.0504058983315563,1.238602250352213,0
86,299,-1.4068860085391446,23,413,32,1,1.0864246625329645,0,-0.6931384774092352,-0.20679364850592963,1.200374404212987,1.004808418341606,-1.5000190894992516,0.04060314165604677,-1.6549010004438962,0.05180573924220279,True,2.6072604127521313,0.975166825847179,0.9952144928572637,0
87,368,1.152768170610307,42,17,53,0,0.1869750562437003,0,0.08105364782325122,-0.20679364850592963,1.3186537505421925,0.5063687548033238,-1.6231825643066147,1.5706661320228859,-1.6414868964474745,0.024058187648084785,True,0.16588557993188546,0.0934360653225014,1.974844997898627,0
88,433,-1.5561645290267927,36,438,42,2,0.7491310601744904,0,0.9119708027708356,-0.20679364850592963,1.6852928663586144,-0.12297567598721296,0.2858512952075154,-0.014041965142768923,-1.628072792451053,0.7038732017039758,False,3.241457395385407,-1.4191766147800635,-8.131696005261894,0
89,432,0.7234815343331692,18,139,21,2,-1.162199353190196,3,-0.1530404922217351,-0.20679364850592963,-1.2505222846379633,1.295909933966531,1.1172047501572173,-1.011315164221155,-0.7829842406764849,1.522425973730457,True,-1.9740038189711324,-0.11072197012768435,0.7716585054436168,0
90,104,1.416015806220108,25,311,51,2,0.8615622609606484,2,-1.3859719465647844,-0.20679364850592963,-0.10821241864546317,0.6661075830253314,-0.19140716967101717,1.2974405980288075,-0.5951867847265809,1.61954240430987,False,-1.5242282248655712,-1.9625581833133856,1.5012587686396213,0
91,306,0.06528952026304406,18,465,8,0,0.4680530582090954,1,-0.9601914853903032,4.772110297630446,-0.4667422882132012,0.8352603267401039,0.3012467295584358,1.2974405980288075,0.437699222997891,0.2044172730098518,True,-0.5320318084762452,-0.06269044144179257,1.1972313879430994,0
92,147,0.0996868195513848,15,509,48,1,-1.330846154369433,3,0.36581652871821657,-0.20679364850592963,-1.3201334449585953,-0.9411139032665272,-0.8226199780587538,-1.1615892079178982,0.4511133269943127,0.8148634080804479,True,-1.41982026450998,0.036467086287246826,-1.0625707502419832,0
93,368,0.8618930829309002,20,625,46,2,-1.443277355155591,3,1.7374428195258163,-0.20679364850592963,-1.0227868855515612,1.5874369409862024,0.8400869318406499,-1.2572181448158257,-1.0378522166084974,0.4263976857627958,True,-1.8846799684824613,1.4974899481372614,0.6299462430199723,0
94,420,1.295957808625816,35,174,92,0,-0.8811213512248008,1,-0.6377279608971212,-0.20679364850592963,-1.1121372856785139,-1.1770053531219022,0.7939006287878887,-1.2298955914164178,-0.9439534886335454,0.953601166051038,True,-2.40809509430433,-0.8264685307036433,-0.8496138800974665,0
95,9,1.0253744240220184,23,602,47,1,0.35562185742293734,1,0.25527654064195265,-0.20679364850592963,0.7893787451361433,-0.08628776209121225,1.22497279061366,-0.27360622243714344,-1.4671035444939922,-0.29503865568427223,False,-0.23599567888587514,0.26175403582707557,-11.589142361313815,0
96,343,1.6139452230440756,37,18,1,1,-0.9935525520109589,3,0.9799010108010979,-0.20679364850592963,-0.8369477009835002,-0.7345845154671736,0.9478549722970928,1.3930695349267348,1.0681621108297115,1.328193112571631,False,-2.450892924027576,1.581506555438493,-1.3613139333537725,0
97,10,-1.399058164610352,21,187,6,0,0.6929154597814113,1,-0.5288762138917308,-0.20679364850592963,-1.4909299446085944,0.11148422929069722,-0.791829109356913,0.3274899523498291,0.10234662308734813,-0.6141354990166293,True,-0.09187177999824248,0.7399285851134367,8.969870531242858,0
